ID,Year_Birth,Education,Income,Kidhome,MntWines,Customer_Age,Customer_Generation,Customer_Age_Group,Customer_Age_Group2,Education2,Kidhome2,Amount_Group
6543,1945,Master,62847.0,0,521,74,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
10446,1957,PhD,82017.0,0,184,62,Baby Boomers & Older,Adults,Seniors,PhD,0,101-300
3479,1950,Undergraduate,16813.0,0,4,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,0-40
11075,1978,Undergraduate,51267.0,1,183,41,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
4442,1961,Undergraduate,46524.0,0,31,58,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
199,1962,Master,45183.0,0,219,57,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
6722,1954,PhD,70421.0,0,479,65,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
796,1965,Undergraduate,60161.0,0,584,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3749,1973,Undergraduate,73926.0,0,627,46,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
8523,1968,Undergraduate,19329.0,1,24,51,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
310,1970,Master,61872.0,0,330,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
8629,1956,Undergraduate,46984.0,1,19,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
236,1951,Undergraduate,34838.0,1,28,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
9930,1944,PhD,82716.0,0,606,75,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
3483,1958,Undergraduate,48192.0,0,1039,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,
4599,1976,Master,49681.0,0,411,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7326,1971,Master,56850.0,0,34,48,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
7352,1957,Undergraduate,55267.0,0,161,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
2350,1972,Undergraduate,59666.0,1,623,47,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
9145,1972,Undergraduate,72504.0,0,604,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2964,1981,Undergraduate,26872.0,0,3,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,0-40
5585,1972,Undergraduate,21359.0,1,12,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9687,1975,Undergraduate,73170.0,0,184,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
3732,1955,Master,52750.0,0,393,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
6303,1986,PhD,91820.0,0,410,33,Millennials & Generation Z,Young Adults,Adults,PhD,0,301-1000
11176,1970,PhD,65968.0,0,376,49,Generation X,Adults,Adults,PhD,0,301-1000
2986,1976,Undergraduate,30772.0,1,7,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7462,1954,Undergraduate,22507.0,0,68,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
3900,1972,Undergraduate,65685.0,0,642,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7034,1978,Undergraduate,25804.0,1,8,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9493,1980,PhD,76412.0,0,840,39,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
1143,1972,Undergraduate,22063.0,1,7,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1,1961,Undergraduate,57091.0,0,464,58,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3855,1963,Undergraduate,22419.0,0,30,56,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
5536,1959,Undergraduate,87771.0,0,1492,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,
5989,1959,Undergraduate,78353.0,0,752,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
9499,1954,Undergraduate,93404.0,1,1279,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,
6768,1962,Undergraduate,37859.0,1,22,57,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2150,1958,PhD,80995.0,0,860,61,Baby Boomers & Older,Adults,Seniors,PhD,0,301-1000
6646,1984,Undergraduate,16529.0,1,3,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
4887,1976,PhD,55412.0,1,10,43,Generation X,Adults,Adults,PhD,1,0-40
8560,1992,Undergraduate,48789.0,0,351,27,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
3321,1967,PhD,56575.0,0,421,52,Generation X,Adults,Adults,PhD,0,301-1000
11003,1980,Undergraduate,25130.0,1,2,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10402,1967,Undergraduate,35441.0,1,25,52,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9904,1956,Undergraduate,71391.0,0,336,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
6141,1972,Master,49494.0,1,191,47,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
5687,1980,Undergraduate,81702.0,0,563,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
10856,1980,Undergraduate,45889.0,0,31,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,0-40
5121,1977,Undergraduate,56628.0,0,479,42,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4186,1950,Undergraduate,34026.0,1,18,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
368,1974,Undergraduate,40049.0,0,91,45,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
3312,1988,Undergraduate,34176.0,1,5,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
11121,1981,Undergraduate,19419.0,1,2,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5332,1960,Undergraduate,82504.0,0,362,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
5848,1970,Undergraduate,81205.0,0,724,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10343,1991,Undergraduate,61618.0,0,605,28,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
5935,1956,Master,55284.0,0,547,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
2895,1963,Undergraduate,49980.0,0,104,56,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
10262,1980,Undergraduate,15072.0,2,8,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
7848,1974,Undergraduate,49166.0,0,224,45,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
9477,1954,PhD,65324.0,0,384,65,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
4856,1957,Undergraduate,82347.0,0,556,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
7186,1966,PhD,30843.0,1,24,53,Generation X,Adults,Adults,PhD,1,0-40
5794,1974,PhD,46374.0,0,408,45,Generation X,Adults,Adults,PhD,0,301-1000
1456,1979,Undergraduate,60474.0,0,265,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
4877,1973,Master,38576.0,0,34,46,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
425,1985,Undergraduate,55357.0,2,374,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,301-1000
3007,1966,Undergraduate,37758.0,1,27,53,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1031,1989,Undergraduate,85710.0,0,600,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
4297,1969,Undergraduate,23228.0,1,13,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
807,1969,Master,44602.0,1,167,50,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
4271,1989,Undergraduate,38683.0,1,46,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
4120,1975,Undergraduate,49514.0,1,88,44,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
2036,1973,PhD,57906.0,0,243,46,Generation X,Adults,Adults,PhD,0,101-300
115,1966,Master,43456.0,0,275,53,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
4259,1986,Master,19485.0,2,6,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
8687,1978,Undergraduate,53172.0,0,121,41,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
2447,1979,Undergraduate,30545.0,1,4,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10140,1983,PhD,70123.0,0,1308,36,Millennials & Generation Z,Adults,Adults,PhD,0,
9353,1959,Undergraduate,62450.0,0,515,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
3623,1976,Undergraduate,21675.0,1,4,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
738,1981,Undergraduate,42395.0,1,48,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,41-100
7631,1978,Master,61346.0,1,562,41,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
4789,1953,Undergraduate,80812.0,0,769,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
773,1971,Master,42835.0,1,379,48,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
10602,1983,Undergraduate,39922.0,1,29,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
1446,1956,Master,86424.0,0,387,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
3270,1978,Undergraduate,17117.0,1,12,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8443,1972,Undergraduate,24762.0,1,6,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9653,1975,Undergraduate,35797.0,0,27,44,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
8916,1975,Undergraduate,36627.0,2,9,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8017,1981,Undergraduate,51111.0,1,22,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5830,1972,PhD,86857.0,0,899,47,Generation X,Adults,Adults,PhD,0,301-1000
4597,1970,PhD,82072.0,0,889,49,Generation X,Adults,Adults,PhD,0,301-1000
7023,1953,PhD,46231.0,2,189,66,Baby Boomers & Older,Seniors,Seniors,PhD,1,101-300
8086,1959,Undergraduate,42243.0,1,48,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,41-100
8825,1962,Undergraduate,51195.0,1,230,57,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2930,1978,Master,68092.0,0,852,41,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1928,1973,Undergraduate,31814.0,1,35,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7108,1965,Master,51390.0,1,205,54,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
10925,1983,Undergraduate,76630.0,0,255,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
8800,1943,PhD,48948.0,0,437,76,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
9224,1972,PhD,55260.0,0,825,47,Generation X,Adults,Adults,PhD,0,301-1000
5519,1956,Undergraduate,64090.0,0,316,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
5046,1958,Undergraduate,78331.0,0,756,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
7037,1974,PhD,37087.0,1,194,45,Generation X,Adults,Adults,PhD,1,101-300
905,1986,Undergraduate,21846.0,1,7,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
8624,1958,Undergraduate,81320.0,0,183,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
8945,1970,Undergraduate,54137.0,0,171,49,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
6445,1967,Undergraduate,66825.0,0,243,52,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
2727,1973,Undergraduate,57100.0,0,181,46,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
6404,1969,Undergraduate,58917.0,1,151,50,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
11074,1977,Undergraduate,85072.0,0,494,42,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10150,1961,Undergraduate,86429.0,0,464,58,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1968,1971,Undergraduate,45684.0,1,5,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6534,1974,Undergraduate,47889.0,1,29,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9485,1986,PhD,45921.0,0,102,33,Millennials & Generation Z,Young Adults,Adults,PhD,0,101-300
7053,1966,PhD,78420.0,0,604,53,Generation X,Adults,Adults,PhD,0,301-1000
4654,1992,Undergraduate,75114.0,0,571,27,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
9760,1963,PhD,52278.0,0,953,56,Generation X,Adults,Adults,PhD,0,301-1000
1048,1972,Master,35641.0,1,63,47,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
10619,1994,Undergraduate,95529.0,0,770,25,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
9308,1954,Undergraduate,62820.0,0,398,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
10505,1960,Master,73113.0,0,741,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
8362,1982,PhD,84169.0,0,1478,37,Millennials & Generation Z,Adults,Adults,PhD,0,
2625,1954,Undergraduate,42607.0,0,156,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
4637,1954,PhD,74637.0,0,960,65,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
9972,1955,PhD,46015.0,1,38,64,Baby Boomers & Older,Adults,Seniors,PhD,1,0-40
4483,1993,Undergraduate,72354.0,0,315,26,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
4487,1969,Master,39858.0,1,15,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4988,1948,PhD,34469.0,1,19,71,Baby Boomers & Older,Seniors,Seniors,PhD,1,0-40
8931,1986,Undergraduate,83033.0,1,812,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,301-1000
5871,1979,Master,24401.0,0,73,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,41-100
2008,1978,Undergraduate,77583.0,0,372,41,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3139,1982,Undergraduate,74116.0,0,871,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
10037,1993,Undergraduate,74293.0,0,375,26,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
10673,1976,PhD,68397.0,0,760,43,Generation X,Adults,Adults,PhD,0,301-1000
5303,1974,PhD,79632.0,0,471,45,Generation X,Adults,Adults,PhD,0,301-1000
538,1989,Undergraduate,46107.0,1,31,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
7922,1951,PhD,64950.0,0,819,68,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
4843,1952,Undergraduate,75127.0,0,203,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
6383,1971,PhD,32892.0,1,26,48,Generation X,Adults,Adults,PhD,1,0-40
1628,1971,Undergraduate,71796.0,0,354,48,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1204,1970,PhD,67536.0,0,1253,49,Generation X,Adults,Adults,PhD,0,
3673,1971,Undergraduate,55239.0,0,371,48,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
760,1975,PhD,60554.0,1,588,44,Generation X,Adults,Adults,PhD,1,301-1000
8957,1952,Undergraduate,64831.0,1,480,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,301-1000
4128,1962,PhD,56067.0,0,517,57,Generation X,Adults,Adults,PhD,0,301-1000
6810,1983,Undergraduate,82025.0,0,267,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
5386,1953,Undergraduate,94384.0,0,1111,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,
3202,1987,PhD,51563.0,0,1166,32,Millennials & Generation Z,Young Adults,Adults,PhD,0,
1328,1982,Undergraduate,57937.0,0,261,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
8405,1979,Undergraduate,68274.0,1,135,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
6515,1977,Undergraduate,39771.0,1,6,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2882,1975,Undergraduate,67893.0,0,711,44,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7574,1979,PhD,27922.0,1,11,40,Millennials & Generation Z,Adults,Adults,PhD,1,0-40
6387,1976,PhD,52190.0,1,42,43,Generation X,Adults,Adults,PhD,1,41-100
5320,1973,Master,44051.0,1,79,46,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
5048,1971,PhD,42767.0,2,20,48,Generation X,Adults,Adults,PhD,1,0-40
8146,1976,Master,46106.0,1,30,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10031,1976,PhD,16927.0,1,20,43,Generation X,Adults,Adults,PhD,1,0-40
5748,1965,Undergraduate,59754.0,0,115,54,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
2134,1952,Undergraduate,53700.0,0,263,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
1523,1973,Undergraduate,59041.0,1,69,46,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
9665,1957,PhD,54237.0,0,267,62,Baby Boomers & Older,Adults,Seniors,PhD,0,101-300
4640,1967,Undergraduate,70647.0,0,561,52,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3635,1962,PhD,52597.0,0,492,57,Generation X,Adults,Adults,PhD,0,301-1000
3547,1969,Master,41021.0,1,14,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2456,1975,PhD,40233.0,0,80,44,Generation X,Adults,Adults,PhD,0,41-100
5633,1980,Undergraduate,50183.0,1,97,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,41-100
7801,1959,Undergraduate,54753.0,0,197,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
10489,1973,Undergraduate,92955.0,0,693,46,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7011,1973,Undergraduate,33471.0,1,43,46,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
2620,1974,PhD,34596.0,1,14,45,Generation X,Adults,Adults,PhD,1,0-40
3933,1980,Undergraduate,44010.0,1,186,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
10981,1988,Undergraduate,84219.0,0,434,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
1734,1968,PhD,40706.0,2,59,51,Generation X,Adults,Adults,PhD,1,41-100
10995,1988,Undergraduate,15716.0,1,16,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
6357,1959,Undergraduate,59052.0,0,230,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
9209,1971,Master,80573.0,0,829,48,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10286,1962,Undergraduate,83715.0,0,318,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2611,1959,Master,82576.0,0,1206,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,
1600,1965,Master,56962.0,2,292,54,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
3308,1952,Undergraduate,35704.0,1,30,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
5407,1954,Undergraduate,53103.0,0,729,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
2166,1960,Undergraduate,46779.0,1,12,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,0-40
3955,1965,Undergraduate,4861.0,0,2,54,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
6634,1979,Master,33462.0,1,22,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
3056,1978,Undergraduate,63693.0,0,587,41,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5718,1950,Undergraduate,80763.0,0,674,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
6872,1974,PhD,65352.0,0,284,45,Generation X,Adults,Adults,PhD,0,101-300
8164,1978,PhD,82170.0,0,1023,41,Generation X,Adults,Adults,PhD,0,
4580,1969,Undergraduate,75759.0,0,1394,50,Generation X,Adults,Adults,Undergraduate & Master,0,
9305,1976,Undergraduate,79689.0,0,311,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
453,1956,PhD,35340.0,1,27,63,Baby Boomers & Older,Adults,Seniors,PhD,1,0-40
8545,1954,Undergraduate,85683.0,0,1296,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,
9850,1972,Undergraduate,24884.0,1,3,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7378,1981,Master,42021.0,1,393,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,301-1000
7646,1989,Undergraduate,64449.0,1,218,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,101-300
1640,1954,Undergraduate,64587.0,1,66,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,41-100
5184,1995,Undergraduate,34824.0,0,4,24,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
8492,1978,Undergraduate,75437.0,0,795,41,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
